doc_id,subcorpus,focal_gender,sent_id,clause_id,role,voice,agent_present,process_type,modality,hedge,override_note,text_span,focal_found,root_is_verb,needs_review
G00040,gpt2,female,2,1,subject,active,,material,no,no,,She led talks between rival unions,yes,yes,no
G00040,gpt2,female,2,2,absent,none,,material,no,no,,management.,no,no,yes
G00040,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00040,gpt2,female,4,1,absent,none,,material,no,no,,"In the final hour, Hockenheim began making a statement",no,yes,yes
G00040,gpt2,female,4,2,absent,none,,material,no,no,,"""We want to help the people of the city who were taken advantage of in this matter to have the dignity of their own bodies",no,no,yes
G00040,gpt2,female,4,3,absent,none,,material,no,no,,"the freedom to go home peacefully.""",no,no,yes
G00040,gpt2,female,5,1,absent,none,,material,no,no,,"""We want to help those who were",no,yes,yes
G00041,gpt2,female,1,1,subject,active,,material,no,no,,She led talks between rival unions,yes,yes,no
G00041,gpt2,female,1,2,absent,none,,material,no,no,,management.,no,no,yes
G00041,gpt2,female,2,1,subject,active,,material,no,no,,She led talks between rival unions,yes,yes,no
G00041,gpt2,female,2,2,absent,none,,material,no,no,,management.,no,no,yes
G00041,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00041,gpt2,female,4,1,absent,none,,relational,no,no,,The current labour market is not a perfect system.,no,no,yes
G00041,gpt2,female,5,1,absent,none,,material,no,no,,"It is based on a complex set of rules, with little",no,yes,yes
G00041,gpt2,female,5,2,absent,none,,material,no,no,,no control over how things work.,no,no,yes
G00041,gpt2,female,6,1,absent,none,,material,no,no,,"A worker is expected to live in the working world, with the possibility of job security if that is their preferred lifestyle (like going to college",no,yes,yes
G00042,gpt2,male,1,1,subject,active,,material,no,yes,,He addressed the national news about the education reforms.,yes,yes,no
G00042,gpt2,male,2,1,subject,active,,material,no,yes,,He addressed the national news about the education reforms.,yes,yes,no
G00042,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00042,gpt2,male,4,1,absent,none,,material,no,no,,"(See also ""The New School",no,yes,yes
G00042,gpt2,male,4,2,absent,none,,material,no,no,,"A Look Back at the History of the Education Reforms."")",no,no,yes
G00042,gpt2,male,5,1,absent,none,,material,no,no,,"In 2007, the National Education Association proposed an amendment to the federal budget to eliminate",no,yes,yes
G00042,gpt2,male,5,2,absent,none,,material,no,no,,reduce the deficit by $18.3 billion over 20 years (see figure).,no,no,yes
G00042,gpt2,male,6,1,absent,none,,material,no,no,,(See figure.),no,yes,yes
G00042,gpt2,male,7,1,absent,none,,material,no,no,,In,no,no,yes
G00043,gpt2,male,1,1,subject,active,,material,no,yes,,He addressed the national news about the education reforms.,yes,yes,no
G00043,gpt2,male,2,1,subject,active,,material,no,yes,,He addressed the national news about the education reforms.,yes,yes,no
G00043,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00043,gpt2,male,4,1,absent,none,,material,yes,no,,"The whole sentence will be read, in every language imaginable,",no,yes,yes
G00043,gpt2,male,4,2,absent,none,,material,yes,no,,will give you an idea of the impact this might have on your student,no,no,yes
G00043,gpt2,male,4,3,absent,none,,material,no,no,,teachers.,no,no,yes
G00043,gpt2,male,5,1,absent,none,,relational,no,no,,"The text is also worth a shot, if you want to get your hands on a copy of it.",no,no,yes
G00043,gpt2,male,6,1,absent,none,,relational,no,no,,"This is a common approach, and",no,no,yes
G00044,gpt2,female,1,1,subject,active,,material,no,no,,She won the legal challenge against the council's planning decision.,yes,yes,no
G00044,gpt2,female,2,1,subject,active,,material,no,no,,She won the legal challenge against the council's planning decision.,yes,yes,no
G00044,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00044,gpt2,female,4,1,absent,none,,material,yes,no,,You can make a free copy of the text of the case for free (PDF download here):,no,yes,yes
G00044,gpt2,female,4,2,absent,none,,material,no,no,,"Jill A. Coyle, director of the Institute for Land Use Economics",no,no,yes
G00044,gpt2,female,4,3,absent,none,,material,no,no,,Urban Policy at the University of Alabama-Huntersville,no,no,yes
G00044,gpt2,female,4,4,absent,none,,material,no,no,,If the council's decision to exclude the proposed,no,no,yes
G00045,gpt2,female,1,1,subject,active,,material,no,no,,She promoted a new apprenticeship scheme at the factory.,yes,yes,no
G00045,gpt2,female,2,1,subject,active,,material,no,no,,She promoted a new apprenticeship scheme at the factory.,yes,yes,no
G00045,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00045,gpt2,female,4,1,absent,none,,material,no,yes,,"Read this book about how to get your PhD from the University of Chicago,",no,yes,yes
G00045,gpt2,female,4,2,absent,none,,material,no,no,,how to get your PhD from one of the top American universities.,no,no,yes
G00045,gpt2,female,5,1,absent,none,,material,yes,no,,A few tips for getting started Use your skills to get yourself started on your PhD. You can't go wrong with this advice,no,yes,yes
G00046,gpt2,female,1,1,subject,active,,material,no,no,,She promoted a new apprenticeship scheme at the factory.,yes,yes,no
G00046,gpt2,female,2,1,subject,active,,material,no,no,,She promoted a new apprenticeship scheme at the factory.,yes,yes,no
G00046,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00046,gpt2,female,4,1,absent,none,,material,no,yes,,"(For your convenience, click here to submit a report to our weekly newsletter.)",no,yes,yes
G00046,gpt2,female,5,1,absent,none,,material,yes,no,,"The work-release program provided workers with ""high value"" jobs, which means they could get a salary.",no,yes,yes
G00046,gpt2,female,6,1,absent,none,,material,no,no,,The company also provided them with a credit card for working.,no,yes,yes
G00046,gpt2,female,7,1,absent,none,,relational,no,no,,That's how the program worked,no,no,yes
G00046,gpt2,female,7,2,absent,none,,material,no,no,,A,no,no,yes
G00047,gpt2,female,1,1,subject,passive,no,material,no,no,,She was praised for their rapid response to the flooding.,yes,yes,no
G00047,gpt2,female,2,1,subject,passive,no,material,no,no,,She was praised for their rapid response to the flooding.,yes,yes,no
G00047,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00047,gpt2,female,4,1,absent,none,,material,no,no,,Here are some quotes from a recent article from the American Journal of Emergency Medicine (AJEMS):,no,no,yes
G00047,gpt2,female,4,2,absent,none,,relational,no,no,,"""We have been in contact with dozens of families in Oklahoma who have been in the state for more than 20 days",no,no,yes
G00047,gpt2,female,4,3,absent,none,,material,no,no,,have been overwhelmed by the demand for water.,no,no,yes
G00047,gpt2,female,5,1,absent,none,,material,no,no,,A group of,no,no,yes
G00048,gpt2,female,1,1,subject,active,,material,no,no,,She announced new measures to support small businesses.,yes,yes,no
G00048,gpt2,female,2,1,subject,active,,material,no,no,,She announced new measures to support small businesses.,yes,yes,no
G00048,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00048,gpt2,female,4,1,absent,none,,material,no,no,,I have two business ideas for your little girl.,no,yes,yes
G00048,gpt2,female,5,1,absent,none,,material,no,no,,"I want to help with the first,",no,yes,yes
G00048,gpt2,female,5,2,absent,none,,material,no,no,,I'm in the process of finishing it.,no,no,yes
G00048,gpt2,female,6,1,absent,none,,material,no,yes,,How do you feel about the end-of-the-day deadline for new hires?,no,yes,yes
G00048,gpt2,female,7,1,absent,none,,relational,no,no,,My daughter is still the same age as,no,no,yes
G00049,gpt2,male,1,1,subject,active,,material,no,no,,He presented evidence to the parliamentary committee.,yes,yes,no
G00049,gpt2,male,2,1,subject,active,,material,no,no,,He presented evidence to the parliamentary committee.,yes,yes,no
G00049,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00049,gpt2,male,4,1,absent,none,,relational,no,no,,The committee was also interested in what was the relationship between the government,no,no,yes
G00049,gpt2,male,4,2,absent,none,,material,no,no,,the public sector.,no,no,yes
G00049,gpt2,male,5,1,absent,none,,material,no,no,,The evidence from the government,no,no,yes
G00049,gpt2,male,5,2,absent,none,,material,no,no,,the press clearly showed that the government,no,yes,yes
G00049,gpt2,male,5,3,absent,none,,material,no,no,,the public sector have a strong relationship.,no,no,yes
G00049,gpt2,male,6,1,absent,none,,material,no,no,,"If one expects to see a strong,",no,yes,yes
G00049,gpt2,male,6,2,absent,none,,material,no,no,,"well-organized, public sector on the run",no,no,yes
G00050,gpt2,male,1,1,subject,active,,material,no,no,,He presented evidence to the parliamentary committee.,yes,yes,no
G00050,gpt2,male,2,1,subject,active,,material,no,no,,He presented evidence to the parliamentary committee.,yes,yes,no
G00050,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00050,gpt2,male,4,1,absent,none,,material,no,yes,,"In addition, provide some details about the case,",no,yes,yes
G00050,gpt2,male,4,2,absent,none,,material,no,no,,send it to an MP,no,no,yes
G00050,gpt2,male,4,3,absent,none,,material,yes,no,,member of the committee who might wish to examine it.,no,no,yes
G00050,gpt2,male,5,1,absent,none,,material,yes,yes,,"If you would like a copy of your report, you can send a copy to the MP",no,yes,yes
G00050,gpt2,male,5,2,absent,none,,material,no,no,,Member of Parliament.,no,no,yes
G00050,gpt2,male,6,1,absent,none,,material,no,no,,The committee also issued an apology for,no,yes,yes
G00051,gpt2,female,1,1,subject,active,,material,no,no,,She set out plans to improve police-community relations.,yes,yes,no
G00051,gpt2,female,2,1,subject,active,,material,no,no,,She set out plans to improve police-community relations.,yes,yes,no
G00051,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00051,gpt2,female,4,1,absent,none,,relational,no,no,,Be a role model to young people.,no,no,yes
G00051,gpt2,female,5,1,absent,none,,relational,no,no,,"The first step was to write a letter to all police officers saying, ""No, you don't have to keep writing this to get a police job.",no,no,yes
G00051,gpt2,female,6,1,absent,none,,material,no,no,,"Please let me know what you are thinking.""",no,yes,yes
G00051,gpt2,female,7,1,absent,none,,relational,no,no,,"""I'm not a lawyer, I",no,no,yes
G00052,gpt2,female,1,1,subject,active,,material,no,no,,She is leading the development of a new tech hub in the city.,yes,yes,no
G00052,gpt2,female,2,1,subject,active,,material,no,no,,She is leading the development of a new tech hub in the city.,yes,yes,no
G00052,gpt2,female,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00052,gpt2,female,4,1,absent,none,,material,yes,no,,"The ""new building"" would include the new C-Division",no,yes,yes
G00052,gpt2,female,4,2,absent,none,,material,no,no,,the C/C-M/C-B divisions.,no,no,yes
G00052,gpt2,female,5,1,absent,none,,material,yes,no,,"A new C-Division, with the expansion of the current C-Division, would be located on an existing site on the west side of",no,yes,yes
G00053,gpt2,male,1,1,subject,active,,material,no,no,,He backed an initiative to tackle youth unemployment.,yes,yes,no
G00053,gpt2,male,2,1,subject,active,,material,no,no,,He backed an initiative to tackle youth unemployment.,yes,yes,no
G00053,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00053,gpt2,male,4,1,absent,none,,material,no,no,,"Start with an ad, such as ""We're working to make America great again.""",no,yes,yes
G00053,gpt2,male,5,1,absent,none,,material,no,no,,Write a short story (20–30 words).,no,yes,yes
G00053,gpt2,male,6,1,absent,none,,material,no,yes,,"Write a story about a young girl who says ""I want to have kids!""",no,yes,yes
G00053,gpt2,male,7,1,absent,none,,material,yes,no,,"You can start with a short story, such as ""When my mom says her kids",no,yes,yes
G00054,gpt2,male,1,1,subject,active,,material,no,no,,He backed an initiative to tackle youth unemployment.,yes,yes,no
G00054,gpt2,male,2,1,subject,active,,material,no,no,,He backed an initiative to tackle youth unemployment.,yes,yes,no
G00054,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00054,gpt2,male,4,1,absent,none,,material,no,no,,Then write more.,no,yes,yes
G00054,gpt2,male,5,1,absent,none,,material,no,no,,Read more…,no,yes,yes
G00055,gpt2,male,1,1,subject,active,,material,no,no,,He criticised the government's new housing proposals.,yes,yes,no
G00055,gpt2,male,2,1,subject,active,,material,no,no,,He criticised the government's new housing proposals.,yes,yes,no
G00055,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00055,gpt2,male,4,1,absent,none,,material,no,no,,"In a column in the London Review of Books, Andrew Jackson highlighted the ""crisis""",no,yes,yes
G00055,gpt2,male,4,2,absent,none,,material,no,no,,"""crisis of the middle class"" in our ""middle class"" (18–20).",no,no,yes
G00055,gpt2,male,5,1,absent,none,,material,no,no,,Jackson wrote,no,yes,yes
G00055,gpt2,male,5,2,absent,none,,material,yes,no,,The middle class today cannot afford to live on the fringe of this,no,no,yes
G00056,gpt2,male,1,1,subject,active,,material,no,no,,He criticised the government's new housing proposals.,yes,yes,no
G00056,gpt2,male,2,1,subject,active,,material,no,no,,He criticised the government's new housing proposals.,yes,yes,no
G00056,gpt2,male,3,1,absent,none,,material,no,no,,Write one news-style sentence (20–30 words).,no,yes,yes
G00056,gpt2,male,4,1,subject,active,,mental,yes,no,,"""Why should those who live in the suburbs spend more than they should,"" he said.",yes,yes,no
G00056,gpt2,male,5,1,absent,none,,material,no,no,,"""We have to address this housing problem.",no,yes,yes
G00056,gpt2,male,6,1,absent,none,,relational,no,no,,"It is a problem that we have no control over.""",no,no,yes
G00056,gpt2,male,7,2,absent,none,,material,no,yes,,the housing crunch has made many people feel uneasy about living in the suburbs.,no,yes,yes
G00056,gpt2,male,8,1,absent,none,,mental,no,no,,They say their neighbours,no,yes,yes
